symbol,market,name,origin_name,origin_index,YahooPrice,YahooMarket,YahooPriceFile,GoogleDesc,GoogleDescFile
ITX,LON,Itaconix PLC,ITX,36,YES,L,price/LON/ITX.L.csv,YES,desc/LON/ITX.txt
ITX,ETR,INTERNOLIX AG,ITX,36,YES,DE,price/ETR/ITX.DE.csv,YES,desc/ETR/ITX.txt
REPH,NASDAQ,Recro Pharma Inc,REPH,38,YES,NASDAQ,price/NASDAQ/REPH.csv,YES,desc/NASDAQ/REPH.txt
GUD,ASX,GUD Holdings Limited,GUD,40,YES,AX,price/ASX/GUD.AX.csv,YES,desc/ASX/GUD.txt
GUD,TSE,Knight Therapeutics Inc,GUD,40,YES,TO,price/TSE/GUD.TO.csv,YES,desc/TSE/GUD.txt
GUD,CVE,Knight Therapeutics Inc,GUD,40,YES,V,price/CVE/GUD.V.csv,YES,desc/CVE/GUD.txt
GUD,FRA,GDC GAME DOWNL.CO.AG,GUD,40,No,,,No,
GUD,ETR,GDC GAME DOWNL.CO.AG,GUD,40,No,,,No,
KING,NYSE,King Digital Entertainment PLC,KING,41,YES,NYSE,price/NYSE/KING.csv,YES,desc/NYSE/KING.txt
MDNT,OTCMKTS,Moon River Studios Inc,MDNT,42,No,,,YES,desc/OTCMKTS/MDNT.txt
CSLT,NYSE,Castlight Health Inc,CSLT,44,YES,NYSE,price/NYSE/CSLT.csv,YES,desc/NYSE/CSLT.txt
CSLT,LON,Cosalt plc,CSLT,44,YES,L,price/LON/CSLT.L.csv,YES,desc/LON/CSLT.txt
PCTY,NASDAQ,Paylocity Holding Corp,PCTY,45,YES,NASDAQ,price/NASDAQ/PCTY.csv,YES,desc/NASDAQ/PCTY.txt
AMBR,NYSE,Amber Road Inc,AMBR,46,YES,NYSE,price/NYSE/AMBR.csv,YES,desc/NYSE/AMBR.txt
AMBR,LON,Ambrian PLC,AMBR,46,YES,L,price/LON/AMBR.L.csv,YES,desc/LON/AMBR.txt
ATEN,NYSE,A10 Networks Inc,ATEN,47,YES,NYSE,price/NYSE/ATEN.csv,YES,desc/NYSE/ATEN.txt
OUT,NYSE,Outfront Media Inc,OUT,51,YES,NYSE,price/NYSE/OUT.csv,YES,desc/NYSE/OUT.txt
WB,NASDAQ,Weibo Corp (ADR),WB,52,YES,NASDAQ,price/NASDAQ/WB.csv,YES,desc/NASDAQ/WB.txt
WB,TSE,Whistler Blackcomb Holdings Inc,WB,52,No,,,YES,desc/TSE/WB.txt
CIA,NYSE,"Citizens, Inc.",CIA,53,YES,NYSE,price/NYSE/CIA.csv,YES,desc/NYSE/CIA.txt
CIA,ASX,Champion Iron Ltd,CIA,53,YES,AX,price/ASX/CIA.AX.csv,YES,desc/ASX/CIA.txt
CIA,BIT,Compagnia Immobiliare Azionaria,CIA,53,YES,MI,price/BIT/CIA.MI.csv,YES,desc/BIT/CIA.txt
CIA,TSE,Champion Iron Ltd,CIA,53,YES,TO,price/TSE/CIA.TO.csv,YES,desc/TSE/CIA.txt
IGE,NYSEARCA,iShares S&P NA Nat. Re. Sc. Idx. Fd(ETF),IGE,54,No,,,YES,desc/NYSEARCA/IGE.txt
IGE,LON,Image Scan Holdings Plc,IGE,54,YES,L,price/LON/IGE.L.csv,YES,desc/LON/IGE.txt
IGE,EPA,IGE+XAO SA,IGE,54,YES,PA,price/EPA/IGE.PA.csv,YES,desc/EPA/IGE.txt
IGE.H,CVE,Innovente Inc,IGE.H,55,No,,,YES,desc/CVE/IGE.H.txt
CORI,NASDAQ,Corium International Inc,CORI,58,YES,NASDAQ,price/NASDAQ/CORI.csv,YES,desc/NASDAQ/CORI.txt
OPWR,NYSE,Opower Inc,OPWR,59,YES,NYSE,price/NYSE/OPWR.csv,YES,desc/NYSE/OPWR.txt
OPWR,OTCMKTS,Online Power Supply Inc,OPWR,59,No,,,YES,desc/OTCMKTS/OPWR.txt
LQ,NYSE,La Quinta Holdings Inc,LQ,64,YES,NYSE,price/NYSE/LQ.csv,YES,desc/NYSE/LQ.txt
BRG,ASX,Breville Group Ltd,BRG,66,YES,AX,price/ASX/BRG.AX.csv,YES,desc/ASX/BRG.txt
BRG,NYSEMKT,Bluerock Residential Growth REIT Inc,BRG,66,No,,,YES,desc/NYSEMKT/BRG.txt
BRG,LON,Braemar Group Plc,BRG,66,YES,L,price/LON/BRG.L.csv,YES,desc/LON/BRG.txt
FPI,NYSE,Farmland Partners Inc,FPI,67,YES,NYSE,price/NYSE/FPI.csv,YES,desc/NYSE/FPI.txt
FPI,BKK,Fortune Parts Industry PCL,FPI,67,No,,,YES,desc/BKK/FPI.txt
TRIV,NASDAQ,Trivascular Technologies Inc,TRIV,68,No,,,YES,desc/NASDAQ/TRIV.txt
PAYC,NYSE,Paycom Software Inc,PAYC,70,YES,NYSE,price/NYSE/PAYC.csv,YES,desc/NYSE/PAYC.txt
CIO,CVE,Central Iron Ore Ltd,CIO,71,YES,V,price/CVE/CIO.V.csv,YES,desc/CVE/CIO.txt
CIO,NYSE,City Office REIT Inc,CIO,71,YES,NYSE,price/NYSE/CIO.csv,YES,desc/NYSE/CIO.txt
CIO,ASX,CONNECTIO FPO,CIO,71,YES,AX,price/ASX/CIO.AX.csv,No,
PAHC,NASDAQ,Phibro Animal Health Corp,PAHC,72,YES,NASDAQ,price/NASDAQ/PAHC.csv,YES,desc/NASDAQ/PAHC.txt
EVAR,NASDAQ,Lombard Medical Inc,EVAR,74,YES,NASDAQ,price/NASDAQ/EVAR.csv,YES,desc/NASDAQ/EVAR.txt
ARES,NYSE,Ares Management LP,ARES,82,YES,NYSE,price/NYSE/ARES.csv,YES,desc/NYSE/ARES.txt
TII,CVE,Terra Firma Capital Corporation,TII,84,YES,V,price/CVE/TII.V.csv,YES,desc/CVE/TII.txt
TII,FRA,TEXAS INSTR. DL 1,TII,84,YES,F,price/FRA/TII.F.csv,No,
CBL,NYSE,"CBL & Associates Properties, Inc.",CBL,86,YES,NYSE,price/NYSE/CBL.csv,YES,desc/NYSE/CBL.txt
CBL,TSE,Callidus Capital Corp,CBL,86,YES,TO,price/TSE/CBL.TO.csv,YES,desc/TSE/CBL.txt
CBL,NZE,CBL Corporation Ltd,CBL,86,YES,NZ,price/NZE/CBL.NZ.csv,YES,desc/NZE/CBL.txt
CMCM,NYSE,Cheetah Mobile Inc (ADR),CMCM,88,YES,NYSE,price/NYSE/CMCM.csv,YES,desc/NYSE/CMCM.txt
KDI,CVE,Kennady Diamonds Inc,KDI,89,YES,V,price/CVE/KDI.V.csv,YES,desc/CVE/KDI.txt
NAR,LON,Northamber Plc,NAR,91,YES,L,price/LON/NAR.L.csv,YES,desc/LON/NAR.txt
NAR,CVE,North Arrow Minerals Inc,NAR,91,YES,V,price/CVE/NAR.V.csv,YES,desc/CVE/NAR.txt
TOUR,NASDAQ,Tuniu Corp,TOUR,92,YES,NASDAQ,price/NASDAQ/TOUR.csv,YES,desc/NASDAQ/TOUR.txt
ANET,NYSE,Arista Networks Inc,ANET,93,YES,NYSE,price/NYSE/ANET.csv,YES,desc/NYSE/ANET.txt
TRUE,NASDAQ,TrueCar Inc,TRUE,95,YES,NASDAQ,price/NASDAQ/TRUE.csv,YES,desc/NASDAQ/TRUE.txt
TRUE,BKK,True Corporation PCL,TRUE,95,No,,,YES,desc/BKK/TRUE.txt
HRTG,NYSE,Heritage Insurance Holdings Inc,HRTG,96,YES,NYSE,price/NYSE/HRTG.csv,YES,desc/NYSE/HRTG.txt
AGRX,NASDAQ,Agile Therapeutics Inc,AGRX,97,YES,NASDAQ,price/NASDAQ/AGRX.csv,YES,desc/NASDAQ/AGRX.txt
MOBL,NASDAQ,Mobileiron Inc,MOBL,99,YES,NASDAQ,price/NASDAQ/MOBL.csv,YES,desc/NASDAQ/MOBL.txt
MOBL,OTCMKTS,MobilePro Corp,MOBL,99,No,,,YES,desc/OTCMKTS/MOBL.txt
ABY,NASDAQ,Atlantica Yield PLC,ABY,102,YES,NASDAQ,price/NASDAQ/ABY.csv,YES,desc/NASDAQ/ABY.txt
ABY,ASX,Aditya Birla Minerals Limited,ABY,102,No,,,YES,desc/ASX/ABY.txt
ASPN,NYSE,Aspen Aerogels Inc,ASPN,103,YES,NYSE,price/NYSE/ASPN.csv,YES,desc/NYSE/ASPN.txt
PARNF,OTCMKTS,Parnell Pharmaceuticals Holdings Ltd,PARNF,107,No,,,YES,desc/OTCMKTS/PARNF.txt
GPRO,NASDAQ,GoPro Inc,GPRO,109,YES,NASDAQ,price/NASDAQ/GPRO.csv,YES,desc/NASDAQ/GPRO.txt
GPRO,SWX,GoPro,GPRO,109,No,,,No,
GPRO,BMV,"GOPRO, INC.",GPRO,109,No,,,No,
RDUS,NASDAQ,Radius Health Inc,RDUS,110,YES,NASDAQ,price/NASDAQ/RDUS.csv,YES,desc/NASDAQ/RDUS.txt
TCPIF,OTCMKTS,TCP International Holdings Ltd,TCPIF,112,No,,,YES,desc/OTCMKTS/TCPIF.txt
AMPH,NASDAQ,Amphastar Pharmaceuticals Inc,AMPH,114,YES,NASDAQ,price/NASDAQ/AMPH.csv,YES,desc/NASDAQ/AMPH.txt
AMPH,LON,Aggregated Micro Power Holdings PLC,AMPH,114,YES,L,price/LON/AMPH.L.csv,YES,desc/LON/AMPH.txt
MTLS,NASDAQ,Materialise NV (ADR),MTLS,115,YES,NASDAQ,price/NASDAQ/MTLS.csv,YES,desc/NASDAQ/MTLS.txt
MTLS,BKK,Muangthai Leasing PCL,MTLS,115,No,,,YES,desc/BKK/MTLS.txt
XNET,NASDAQ,Xunlei Ltd,XNET,116,YES,NASDAQ,price/NASDAQ/XNET.csv,YES,desc/NASDAQ/XNET.txt
XNET,BME,NET SERVICOS DE COMUNICASAO PREFERENTES,XNET,116,No,,,No,
NEP,NYSE,Nextera Energy Partners LP,NEP,117,YES,NYSE,price/NYSE/NEP.csv,YES,desc/NYSE/NEP.txt
NEP,LON,Neptune-Calculus Income & Growth VC,NEP,117,YES,L,price/LON/NEP.L.csv,YES,desc/LON/NEP.txt
JOY,NYSE,Joy Global Inc.,JOY,119,YES,NYSE,price/NYSE/JOY.csv,YES,desc/NYSE/JOY.txt
JOY,TSE,Journey Energy Inc,JOY,119,YES,TO,price/TSE/JOY.TO.csv,YES,desc/TSE/JOY.txt
PME,NASDAQ,Pingtan Marine Enterprise Ltd,PME,120,YES,NASDAQ,price/NASDAQ/PME.csv,YES,desc/NASDAQ/PME.txt
PME,TSE,Sentry Select Primary Metals Corp.,PME,120,YES,TO,price/TSE/PME.TO.csv,YES,desc/TSE/PME.txt
PME,ASX,Pro Medicus Limited,PME,120,YES,AX,price/ASX/PME.AX.csv,YES,desc/ASX/PME.txt
PGN,WSE,PGNiG SA,PGN,122,No,,,YES,desc/WSE/PGN.txt
PGN,ETR,paragon AG,PGN,122,YES,DE,price/ETR/PGN.DE.csv,YES,desc/ETR/PGN.txt
PGN,FRA,paragon AG,PGN,122,YES,F,price/FRA/PGN.F.csv,YES,desc/FRA/PGN.txt
PGNPQ,OTCMKTS,Paragon Offshore PLC,PGNPQ,125,No,,,YES,desc/OTCMKTS/PGNPQ.txt
SAGE,NASDAQ,SAGE Therapeutics Inc,SAGE,128,YES,NASDAQ,price/NASDAQ/SAGE.csv,YES,desc/NASDAQ/SAGE.txt
HI,NYSE,"Hillenbrand, Inc.",HI,129,YES,NYSE,price/NYSE/HI.csv,YES,desc/NYSE/HI.txt
MBLY,NYSE,Mobileye NV,MBLY,130,YES,NYSE,price/NYSE/MBLY.csv,YES,desc/NYSE/MBLY.txt
AKTX,NASDAQ,Akari Therapeutics PLC (ADR),AKTX,133,YES,NASDAQ,price/NASDAQ/AKTX.csv,YES,desc/NASDAQ/AKTX.txt
TSQ,NYSE,Townsquare Media Inc,TSQ,135,YES,NYSE,price/NYSE/TSQ.csv,YES,desc/NYSE/TSQ.txt
TSQ,CVE,Fandom Sports Media Corp,TSQ,135,No,,,YES,desc/CVE/TSQ.txt
TSQ,FRA,TRANSCOSMOS INC.,TSQ,135,YES,F,price/FRA/TSQ.F.csv,No,
OEC,ASX,Orbital Corporation Ltd.,OEC,136,YES,AX,price/ASX/OEC.AX.csv,YES,desc/ASX/OEC.txt
OEC,NYSE,Orion Engineered Carbons SA,OEC,136,YES,NYSE,price/NYSE/OEC.csv,YES,desc/NYSE/OEC.txt
OEC,CVE,Oracle Energy Corp.,OEC,136,YES,V,price/CVE/OEC.V.csv,YES,desc/CVE/OEC.txt
FCB,NYSE,FCB Financial Holdings Inc,FCB,142,YES,NYSE,price/NYSE/FCB.csv,YES,desc/NYSE/FCB.txt
VRY,CVE,Petro-Victory Energy Corp,VRY,144,YES,V,price/CVE/VRY.V.csv,YES,desc/CVE/VRY.txt
VRY,ETR,VIRIDIS TECHNOLOGIES,VRY,144,YES,DE,price/ETR/VRY.DE.csv,No,
VRY,FRA,VIRIDIS TECHNOLOGIES,VRY,144,No,,,No,
GNBC,NASDAQ,Green Bancorp Inc,GNBC,145,YES,NASDAQ,price/NASDAQ/GNBC.csv,YES,desc/NASDAQ/GNBC.txt
WMS,NYSE,Advanced Drainage Systems Inc,WMS,147,YES,NYSE,price/NYSE/WMS.csv,YES,desc/NYSE/WMS.txt
WMS,FRA,"WMS IND. INC. DL-,50",WMS,147,No,,,No,
BNK,TSE,Bankers Petroleum Ltd,BNK,148,No,,,YES,desc/TSE/BNK.txt
BNK,LON,Bankers Petroleum Ltd,BNK,148,No,,,YES,desc/LON/BNK.txt
BNK,NYSE,C1 Financial Inc,BNK,148,No,,,YES,desc/NYSE/BNK.txt
BNK,EPA,LYXOR ETF SX6 BANK,BNK,148,YES,PA,price/EPA/BNK.PA.csv,No,
BNK,FRA,"BLACKBAUD INC. DL-,001",BNK,148,YES,F,price/FRA/BNK.F.csv,No,
OTIC,NASDAQ,Otonomy Inc,OTIC,149,YES,NASDAQ,price/NASDAQ/OTIC.csv,YES,desc/NASDAQ/OTIC.txt
HSM,NYSE,Hyperion Brookfield Str Mort In Fund Inc,HSM,151,No,,,YES,desc/NYSE/HSM.txt
HSM,LON,Samuel Heath and Sons PLC,HSM,151,YES,L,price/LON/HSM.L.csv,YES,desc/LON/HSM.txt
HSM,CNSX,Helius Medical Technologies Inc,HSM,151,No,,,YES,desc/CNSX/HSM.txt
HSM,FRA,"HSN INC. DL -,01",HSM,151,YES,F,price/FRA/HSM.F.csv,No,
AMTX,NASDAQ,Aemetis Inc,AMTX,152,YES,NASDAQ,price/NASDAQ/AMTX.csv,YES,desc/NASDAQ/AMTX.txt
MCC,NYSE,Medley Capital Corp,MCC,153,YES,NYSE,price/NYSE/MCC.csv,YES,desc/NYSE/MCC.txt
MCC,ASX,Peabody Energy Australia Pci Pty Ltd,MCC,153,YES,AX,price/ASX/MCC.AX.csv,YES,desc/ASX/MCC.txt
MCC,LON,MONCHHICHI PLC ORD 0.1P,MCC,153,YES,L,price/LON/MCC.L.csv,No,
MCC.H,CVE,Magor Corp,MCC.H,154,No,,,YES,desc/CVE/MCC.H.txt
BARZ,OTCMKTS,5Barz International Inc,BARZ,155,No,,,YES,desc/OTCMKTS/BARZ.txt
WATT,NASDAQ,Energous Corp,WATT,158,YES,NASDAQ,price/NASDAQ/WATT.csv,YES,desc/NASDAQ/WATT.txt
QSR,TSE,Restaurant Brands International Inc,QSR,166,YES,TO,price/TSE/QSR.TO.csv,YES,desc/TSE/QSR.txt
QSR,NYSE,Restaurant Brands International Inc,QSR,166,YES,NYSE,price/NYSE/QSR.csv,YES,desc/NYSE/QSR.txt
QSR,FRA,"QUICKSILVER RES. DL-,01",QSR,166,No,,,No,
SGNL,NASDAQ,Miragen Therapeutics Inc,SGNL,167,No,,,YES,desc/NASDAQ/SGNL.txt
MGEN,NASDAQ,"Miragen Therapeutics, Inc.",MGEN,169,YES,NASDAQ,price/NASDAQ/MGEN.csv,No,
SDIG,OTCMKTS,StationDigital Corp,SDIG,171,No,,,YES,desc/OTCMKTS/SDIG.txt
SDIG,LON,ISHARES IV PLC ISHS $ SHORT DUR CORP BOND ETF U...,SDIG,171,YES,L,price/LON/SDIG.L.csv,No,
SDIG,SWX,iShares $ Short Duration Corp,SDIG,171,No,,,No,
SDIG,AMS,IS US SHORT CB,SDIG,171,YES,AS,price/AMS/SDIG.AS.csv,No,
CHX,CVE,Charger Energy Corp,CHX,173,No,,,YES,desc/CVE/CHX.txt
CHX,CNSX,Monarch Energy Ltd,CHX,173,No,,,No,
FMSA,NYSE,Fairmount Santrol Holdings Inc,FMSA,181,YES,NYSE,price/NYSE/FMSA.csv,YES,desc/NYSE/FMSA.txt
DERM,NASDAQ,Dermira Inc,DERM,183,YES,NASDAQ,price/NASDAQ/DERM.csv,YES,desc/NASDAQ/DERM.txt
DERM,MCE,Corporacion Dermoestetica SA,DERM,183,No,,,YES,desc/MCE/DERM.txt
SFS,NYSE,Smart & Final Stores Inc,SFS,185,YES,NYSE,price/NYSE/SFS.csv,YES,desc/NYSE/SFS.txt
KEYS,NYSE,Keysight Technologies Inc,KEYS,186,YES,NYSE,price/NYSE/KEYS.csv,YES,desc/NYSE/KEYS.txt
PLAY,NASDAQ,"Dave & Buster's Entertainment, Inc.",PLAY,188,YES,NASDAQ,price/NASDAQ/PLAY.csv,No,
DM,TSE,Duluth Metals Ltd,DM,190,No,,,YES,desc/TSE/DM.txt
DM,NYSE,Dominion Energy Midstream Partners LP,DM,190,YES,NYSE,price/NYSE/DM.csv,YES,desc/NYSE/DM.txt
CHRS,NASDAQ,Coherus Biosciences Inc,CHRS,195,YES,NASDAQ,price/NASDAQ/CHRS.csv,YES,desc/NASDAQ/CHRS.txt
LMS,LON,LMS Capital PLC,LMS,196,YES,L,price/LON/LMS.L.csv,YES,desc/LON/LMS.txt
LMS,CVE,Less Mess Storage Inc,LMS,196,No,,,YES,desc/CVE/LMS.txt
ENVA,NYSE,Enova International Inc,ENVA,198,YES,NYSE,price/NYSE/ENVA.csv,YES,desc/NYSE/ENVA.txt
SNR,NYSE,New Senior Investment Group Inc,SNR,199,YES,NYSE,price/NYSE/SNR.csv,YES,desc/NYSE/SNR.txt
SNR,LON,Senior plc,SNR,199,YES,L,price/LON/SNR.L.csv,YES,desc/LON/SNR.txt
SNR,ASX,Synergy Plus Ltd,SNR,199,No,,,YES,desc/ASX/SNR.txt
SNR,CVE,Senator Minerals Inc,SNR,199,YES,V,price/CVE/SNR.V.csv,YES,desc/CVE/SNR.txt
FSAM,NASDAQ,Fifth Street Asset Management Inc,FSAM,201,YES,NASDAQ,price/NASDAQ/FSAM.csv,YES,desc/NASDAQ/FSAM.txt
CRC,NYSE,California Resources Corp,CRC,205,YES,NYSE,price/NYSE/CRC.csv,YES,desc/NYSE/CRC.txt
CRC,CURRENCY,Costa Rican Col??n,CRC,205,No,,,No,
CRC,CVE,Caribbean Resources Corp,CRC,205,No,,,YES,desc/CVE/CRC.txt
CRC,ASX,Dargues Gold Mine Pty Ltd,CRC,205,YES,AX,price/ASX/CRC.AX.csv,YES,desc/ASX/CRC.txt
CRC,ETR,CDN NAT. RES LTD,CRC,205,YES,DE,price/ETR/CRC.DE.csv,No,
CRC,FRA,CDN NAT. RES LTD,CRC,205,YES,F,price/FRA/CRC.F.csv,No,
VII,NYSEMKT,"Vicon Industries, Inc.",VII,206,No,,,YES,desc/NYSEMKT/VII.txt
VII,TSE,Seven Generations Energy Ltd,VII,206,YES,TO,price/TSE/VII.TO.csv,YES,desc/TSE/VII.txt
VII,ASX,Vietnam Industrial Investment Limited,VII,206,YES,AX,price/ASX/VII.AX.csv,YES,desc/ASX/VII.txt
LMRK,NASDAQ,Landmark Infrastructure Partners LP,LMRK,208,YES,NASDAQ,price/NASDAQ/LMRK.csv,YES,desc/NASDAQ/LMRK.txt
ABCW,NASDAQ,Anchor BanCorp Wisconsin Inc (DE),ABCW,209,YES,NASDAQ,price/NASDAQ/ABCW.csv,No,
PCI,NYSE,Pimco Dynamic Credit and Mortgg Incm Fnd,PCI,211,YES,NYSE,price/NYSE/PCI.csv,YES,desc/NYSE/PCI.txt
PCI,LON,Petroceltic International PLC,PCI,211,No,,,YES,desc/LON/PCI.txt
PCI,CVE,Perlite Canada Inc.,PCI,211,YES,V,price/CVE/PCI.V.csv,YES,desc/CVE/PCI.txt
NAP,NYSE,Navios Maritime Midstream Partners LP,NAP,213,YES,NYSE,price/NYSE/NAP.csv,YES,desc/NYSE/NAP.txt
NAP,CVE,Napier Ventures Inc,NAP,213,YES,V,price/CVE/NAP.V.csv,YES,desc/CVE/NAP.txt
NAP,FRA,NORTH AMER. PALL.,NAP,213,No,,,No,
DGLT,NASDAQ,Digiliti Money Group Inc,DGLT,221,YES,NASDAQ,price/NASDAQ/DGLT.csv,YES,desc/NASDAQ/DGLT.txt
INNV,OTCMKTS,Innovus Pharmaceuticals Inc,INNV,222,No,,,YES,desc/OTCMKTS/INNV.txt
DVN,NYSE,Devon Energy Corp,DVN,223,YES,NYSE,price/NYSE/DVN.csv,YES,desc/NYSE/DVN.txt
DVN,ASX,Devine Limited,DVN,223,YES,AX,price/ASX/DVN.AX.csv,YES,desc/ASX/DVN.txt
LC,NYSE,LendingClub Corp,LC,226,YES,NYSE,price/NYSE/LC.csv,YES,desc/NYSE/LC.txt
LC,CVE,Logan Copper Inc,LC,226,No,,,YES,desc/CVE/LC.txt
ARTH,OTCMKTS,Arch Therapeutics Inc,ARTH,228,No,,,YES,desc/OTCMKTS/ARTH.txt
CNV,NASDAQ,Cnova NV,CNV,229,YES,NASDAQ,price/NASDAQ/CNV.csv,YES,desc/NASDAQ/CNV.txt
EVTI,OTCMKTS,Eventure Interactive Inc,EVTI,230,No,,,YES,desc/OTCMKTS/EVTI.txt
AINC,NYSEMKT,Ashford Inc,AINC,231,No,,,YES,desc/NYSEMKT/AINC.txt
JUNO,NASDAQ,Juno Therapeutics Inc,JUNO,232,YES,NASDAQ,price/NASDAQ/JUNO.csv,YES,desc/NASDAQ/JUNO.txt
JRVR,NASDAQ,James River Group Holdings Ltd,JRVR,233,No,,,YES,desc/NASDAQ/JRVR.txt
JASN,NASDAQ,Quinpario Acquisition Corp,JASN,238,YES,NASDAQ,price/NASDAQ/JASN.csv,No,
JASN,FRA,"JASMINE INTL FGN BA-,50",JASN,238,YES,F,price/FRA/JASN.F.csv,No,
TLK,NYSE,Telekomunikasi Indones (Prsr)Tbk PT-ADR,TLK,240,YES,NYSE,price/NYSE/TLK.csv,YES,desc/NYSE/TLK.txt
TLK,FRA,"TOLL BROTHERS DL -,01",TLK,240,YES,F,price/FRA/TLK.F.csv,No,
TLK,CVE,Frankly Inc,TLK,240,YES,V,price/CVE/TLK.V.csv,YES,desc/CVE/TLK.txt
NYX,NYSE,NYSE Euronext,NYX,241,No,,,YES,desc/NYSE/NYX.txt
NYX,EPA,NYSE Euronext,NYX,241,YES,PA,price/EPA/NYX.PA.csv,YES,desc/EPA/NYX.txt
NYX,CVE,NYX Gaming Group Ltd,NYX,241,No,,,YES,desc/CVE/NYX.txt
ICBK,NASDAQ,County Bancorp Inc,ICBK,242,No,,,YES,desc/NASDAQ/ICBK.txt
HER,LON,Herencia Resources PLC,HER,246,YES,L,price/LON/HER.L.csv,YES,desc/LON/HER.txt
BOX,NYSE,Box Inc,BOX,247,No,,,YES,desc/NYSE/BOX.txt
BOX,LON,Boxhill Technologies PLC,BOX,247,YES,L,price/LON/BOX.L.csv,YES,desc/LON/BOX.txt
BOX,FRA,"BECTON, DICKINSON DL 1",BOX,247,YES,F,price/FRA/BOX.F.csv,No,
EURN,EBR,Euronav NV,EURN,250,YES,BR,price/EBR/EURN.BR.csv,YES,desc/EBR/EURN.txt
EURN,NYSE,Euronav NV Ordinary Shares,EURN,250,YES,NYSE,price/NYSE/EURN.csv,No,
LENS,NASDAQ,Presbia PLC,LENS,251,YES,NASDAQ,price/NASDAQ/LENS.csv,YES,desc/NASDAQ/LENS.txt
ASND,CVE,Ascendant Resources Inc,ASND,252,YES,V,price/CVE/ASND.V.csv,YES,desc/CVE/ASND.txt
ASND,NASDAQ,Ascendis Pharma A/S,ASND,252,No,,,YES,desc/NASDAQ/ASND.txt
INOV,NASDAQ,Inovalon Holdings Inc,INOV,253,No,,,YES,desc/NASDAQ/INOV.txt
NVEE,NASDAQ,NV5 Global Inc,NVEE,258,YES,NASDAQ,price/NASDAQ/NVEE.csv,YES,desc/NASDAQ/NVEE.txt
ITEK,NASDAQ,Inotek Pharmaceuticals Corp,ITEK,260,No,,,YES,desc/NASDAQ/ITEK.txt
XPLR,NASDAQ,Xplore Technologies Corp.,XPLR,261,No,,,YES,desc/NASDAQ/XPLR.txt
MJN,NYSE,Mead Johnson Nutrition CO,MJN,263,YES,NYSE,price/NYSE/MJN.csv,YES,desc/NYSE/MJN.txt
MJN,CVE,Cronos Group Inc,MJN,263,YES,V,price/CVE/MJN.V.csv,YES,desc/CVE/MJN.txt
SMMT,OTCMKTS,STRATCOMM MEDIA LTD,SMMT,265,No,,,No,
SMMT,NASDAQ,Summit Therapeutics PLC (ADR),SMMT,265,YES,NASDAQ,price/NASDAQ/SMMT.csv,YES,desc/NASDAQ/SMMT.txt
SMMT,IDX,Golden Eagle Energy Tbk PT,SMMT,265,No,,,YES,desc/IDX/SMMT.txt
AT,NYSE,Atlantic Power Corp,AT,266,YES,NYSE,price/NYSE/AT.csv,YES,desc/NYSE/AT.txt
ALG,NYSE,"Alamo Group, Inc.",ALG,267,YES,NYSE,price/NYSE/ALG.csv,YES,desc/NYSE/ALG.txt
ALG,LON,Ahl Anglia Ltd,ALG,267,YES,L,price/LON/ALG.L.csv,YES,desc/LON/ALG.txt
ALG,ETR,ALBIS Leasing AG,ALG,267,YES,DE,price/ETR/ALG.DE.csv,YES,desc/ETR/ALG.txt
ALG,CVE,Algold Resources Ltd,ALG,267,YES,V,price/CVE/ALG.V.csv,YES,desc/CVE/ALG.txt
ALG,TSE,Allied Gold Mining Ltd,ALG,267,YES,TO,price/TSE/ALG.TO.csv,YES,desc/TSE/ALG.txt
AUG,LON,Augean plc,AUG,269,YES,L,price/LON/AUG.L.csv,YES,desc/LON/AUG.txt
AUG,ASX,Augend Ltd,AUG,269,YES,AX,price/ASX/AUG.AX.csv,YES,desc/ASX/AUG.txt
AUG,CVE,Auryn Resources Inc,AUG,269,No,,,YES,desc/CVE/AUG.txt
AUG,NZE,Augusta Capital Ltd,AUG,269,YES,NZ,price/NZE/AUG.NZ.csv,YES,desc/NZE/AUG.txt
SUM,TSE,Solium Capital Inc.,SUM,271,YES,TO,price/TSE/SUM.TO.csv,YES,desc/TSE/SUM.txt
SUM,NYSE,Summit Materials Inc,SUM,271,YES,NYSE,price/NYSE/SUM.csv,YES,desc/NYSE/SUM.txt
SUM,ASX,Sumatra Copper & Gold plc,SUM,271,YES,AX,price/ASX/SUM.AX.csv,YES,desc/ASX/SUM.txt
NCOM,NASDAQ,National Commerce Corp,NCOM,272,YES,NASDAQ,price/NASDAQ/NCOM.csv,YES,desc/NASDAQ/NCOM.txt
SPN,NYSE,"Superior Energy Services, Inc.",SPN,274,YES,NYSE,price/NYSE/SPN.csv,YES,desc/NYSE/SPN.txt
SPN,NZE,South Port New Zealand Limited,SPN,274,YES,NZ,price/NZE/SPN.NZ.csv,YES,desc/NZE/SPN.txt
SPN,CVE,Snipp Interactive Inc,SPN,274,YES,V,price/CVE/SPN.V.csv,YES,desc/CVE/SPN.txt
ENPT,OTCMKTS,Enerpulse Technologies Inc,ENPT,275,No,,,YES,desc/OTCMKTS/ENPT.txt
CHEK,NASDAQ,Check Cap Ltd,CHEK,278,YES,NASDAQ,price/NASDAQ/CHEK.csv,YES,desc/NASDAQ/CHEK.txt
KEN,ASX,Kuth Energy Pty Ltd,KEN,279,YES,AX,price/ASX/KEN.AX.csv,YES,desc/ASX/KEN.txt
