symbol,reason,origin_name,origin_index
4K1A,Just not found,4K1A,8530
4D5,Just not found,4D5,8531
KPDCI,Just not found,KPDCI,8536
2726,Just not found,2726,8542
52790,Just not found,52790,8565
HDELRA,Just not found,HDELRA,8577
HDEL-R,Just not found,HDEL-R,8578
UROS,Just not found,UROS,8580
RMRDA,Just not found,RMRDA,8596
559,Just not found,559,8598
32190,Just not found,32190,8611
CGOK,Just not found,CGOK,8617
SZLV,Just not found,SZLV,8619
AFDIS,Just not found,AFDIS,8620
AFDS,Just not found,AFDS,8621
RTGR,Just not found,RTGR,8625
AVBV,Just not found,AVBV,8632
ARYN,Just not found,ARYN,8679
IGHRA,Just not found,IGHRA,8694
761,Just not found,761,8700
FTI:LN,Just not found,FTI:LN,8709
FTI,Just not found,FTI,8711
DZMK,Just not found,DZMK,8720
DIHA,Just not found,DIHA,8728
645084,Just not found,645084,8729
600745,Just not found,600745,8732
815,Just not found,815,8750
5489,Just not found,5489,8774
LVCVRA,Just not found,LVCVRA,8776
LVCV-R,Just not found,LVCV-R,8777
TEXU,Just not found,TEXU,8794
92460,Just not found,92460,8798
14620,Just not found,14620,8818
SDL12,Just not found,SDL12,8822
DAMAS,Just not found,DAMAS,8824
MBMB2,Just not found,MBMB2,8826
VC6,Just not found,VC6,8833
ATERM,Just not found,ATERM,8842
NSCNS,Just not found,NSCNS,8850
DVSSC,Just not found,DVSSC,8855
VICJ1,Just not found,VICJ1,8857
AGROZ,Just not found,AGROZ,8863
ALATK,Just not found,ALATK,8868
ALYSK,Just not found,ALYSK,8871
ATHIN,Just not found,ATHIN,8874
ALLAK,Just not found,ALLAK,8887
AEGK,Just not found,AEGK,8889
AEGEK,Just not found,AEGEK,8891
ALEK,Just not found,ALEK,8904
ATTICA,Just not found,ATTICA,8911
AKTOR,Just not found,AKTOR,8912
EALFO,Just not found,EALFO,8918
EALFA,Just not found,EALFA,8919
AGRAS,Just not found,AGRAS,8929
ATEMK,Just not found,ATEMK,8931
6660,Just not found,6660,8939
ARBP,Just not found,ARBP,8948
TRATK,Just not found,TRATK,8979
TPEIR,Just not found,TPEIR,8983
BLOMK,Just not found,BLOMK,8995
BIOKK,Just not found,BIOKK,9017
BIOKA,Just not found,BIOKA,9023
MPITR,Just not found,MPITR,9035
USTA,Just not found,USTA,9038
STTHK,Just not found,STTHK,9039
MPENK,Just not found,MPENK,9046
BRITN,Just not found,BRITN,9048
3839,Just not found,3839,9069
IPPOK,Just not found,IPPOK,9082
HECA,Just not found,HECA,9084
ELKA,Just not found,ELKA,9085
TREDK,Just not found,TREDK,9092
TKDEK,Just not found,TKDEK,9093
TKEDK,Just not found,TKEDK,9094
KORFK,Just not found,KORFK,9096
PRAXC,Just not found,PRAXC,9098
EMPEP,Just not found,EMPEP,9104
TPIST,Just not found,TPIST,9107
CPICO,Just not found,CPICO,9140
2CQFI,Just not found,2CQFI,9157
CPFC,Just not found,CPFC,9161
KATSK,Just not found,KATSK,9164
SOLK,Just not found,SOLK,9177
YMAO,Just not found,YMAO,9184
E6A,Just not found,E6A,9185
3830,Just not found,3830,9191
DLTD,Just not found,DLTD,9203
DELTK,Just not found,DELTK,9206
VIVART,Just not found,VIVART,9208
1832,Just not found,1832,9209
BALX,Just not found,BALX,9210
DOUD,Just not found,DOUD,9211
FFGRP,Just not found,FFGRP,9217
DIEK,Just not found,DIEK,9227
DIEKA,Just not found,DIEKA,9228
DLCT,Just not found,DLCT,9229
DHMH,Just not found,DHMH,9233
EDRA,Just not found,EDRA,9244
196,Just not found,196,9248
DORD,Just not found,DORD,9249
DIAMK,Just not found,DIAMK,9252
DTMR,Just not found,DTMR,9253
NZMK,Just not found,NZMK,9256
48640,Just not found,48640,9265
45380,Just not found,45380,9272
INTENE,Just not found,INTENE,9274
TIK,Just not found,TIK,9277
ETBA,Just not found,ETBA,9279
ESXA,Just not found,ESXA,9282
MBENEF,Just not found,MBENEF,9283
STDINS,Just not found,STDINS,9289
WAPIC,Just not found,WAPIC,9292
RUGR,Just not found,RUGR,9294
EGNAK,Just not found,EGNAK,9299
EUMED,Just not found,EUMED,9301
EDER,Just not found,EDER,9306
EMDKO,Just not found,EMDKO,9307
ASETH,Just not found,ASETH,9310
2189,Just not found,2189,9311
ETLH,Just not found,ETLH,9315
ELFIK,Just not found,ELFIK,9322
ELTX,Just not found,ELTX,9328
ELTRK,Just not found,ELTRK,9329
ETEM,Just not found,ETEM,9332
ERLO,Just not found,ERLO,9333
ELMEK,Just not found,ELMEK,9337
EXEKI,Just not found,EXEKI,9340
ELAI,Just not found,ELAI,9347
EPERA,Just not found,EPERA,9352
EDRIP,Just not found,EDRIP,9354
GEIO,Just not found,GEIO,9357
0EMA,Just not found,0EMA,9365
0Q8K,Just not found,0Q8K,9366
5619,Just not found,5619,9379
56190,Just not found,56190,9380
YRMS,Just not found,YRMS,9384
ARGC,Just not found,ARGC,9387
AOFS,Just not found,AOFS,9397
FANCO,Just not found,FANCO,9399
ASPP,Just not found,ASPP,9410
FOYRK,Just not found,FOYRK,9416
AHIP,Just not found,AHIP,9422
FINTEX,Just not found,FINTEX,9426
HUPZRA,Just not found,HUPZRA,9431
HUPZ-R,Just not found,HUPZ-R,9432
31330,Just not found,31330,9439
EMPED,Just not found,EMPED,9459
GPRF,Just not found,GPRF,9461
GEKK,Just not found,GEKK,9467
GEKAT,Just not found,GEKAT,9468
GEBKA,Just not found,GEBKA,9479
SIGAL,Just not found,SIGAL,9487
AIICO,Just not found,AIICO,9496
PROFK,Just not found,PROFK,9499
INGRES,Just not found,INGRES,9502
S4X,Just not found,S4X,9509
HBPO,Just not found,HBPO,9510
HBPP,Just not found,HBPP,9511
GZCE,Just not found,GZCE,9515
gzce,Just not found,gzce,9517
GF3,Just not found,GF3,9521
28080,Just not found,28080,9552
HATZC,Just not found,HATZC,9563
HATZK,Just not found,HATZK,9564
LANAC,Just not found,LANAC,9575
HINR,Just not found,HINR,9577
EPXAO,Just not found,EPXAO,9578
EPXAA,Just not found,EPXAA,9580
ELYF,Just not found,ELYF,9582
HKCI,Just not found,HKCI,9587
HSUG,Just not found,HSUG,9591
HELSUG,Just not found,HELSUG,9592
ELCAN,Just not found,ELCAN,9600
HBOT,Just not found,HBOT,9602
EEEK,Just not found,EEEK,9604
HRAK,Just not found,HRAK,9612
XALKA,Just not found,XALKA,9616
V2VP,Just not found,V2VP,9622
XAKO,Just not found,XAKO,9623
OTOEAL,Just not found,OTOEAL,9627
OTOEL,Just not found,OTOEL,9630
O5N1,Just not found,O5N1,9633
IASO,Just not found,IASO,9648
CDFL,Just not found,CDFL,9650
ICLI,Just not found,ICLI,9655
DBEK,Just not found,DBEK,9656
INTYP,Just not found,INTYP,9658
MRFKO,Just not found,MRFKO,9668
MIG,Just not found,MIG,9669
HLFK,Just not found,HLFK,9672
INZOI,Just not found,INZOI,9673
IOKA,Just not found,IOKA,9675
ASASK,Just not found,ASASK,9680
ILTE,Just not found,ILTE,9687
INTRK,Just not found,INTRK,9693
INRR,Just not found,INRR,9696
EPANO,Just not found,EPANO,9700
EPANA,Just not found,EPANA,9701
IPIC,Just not found,IPIC,9705
EDEX,Just not found,EDEX,9706
INTEP,Just not found,INTEP,9714
INLOT,Just not found,INLOT,9715
TFPS,Just not found,TFPS,9724
DPHI,Just not found,DPHI,9746
ISA,Just not found,ISA,9747
GBO,Just not found,GBO,9748
THPR,Just not found,THPR,9749
thpr,Just not found,thpr,9750
RPAK,Just not found,RPAK,9755
rpkb,Just not found,rpkb,9760
A72,Just not found,A72,9762
YCMF2,Just not found,YCMF2,9770
IVMP,Just not found,IVMP,9776
ALMADI,Just not found,ALMADI,9778
ITHMR,Just not found,ITHMR,9793
JZE,Just not found,JZE,9799
3849,Just not found,3849,9814
XYLEK,Just not found,XYLEK,9820
XYLEKE,Just not found,XYLEKE,9827
CRETA,Just not found,CRETA,9835
KARTZ,Just not found,KARTZ,9837
KEKR,Just not found,KEKR,9845
KERAK,Just not found,KERAK,9856
ALCSY,Just not found,ALCSY,9860
KLAO,Just not found,KLAO,9865
EKTER,Just not found,EKTER,9867
ELSTR,Just not found,ELSTR,9872
KOTSV,Just not found,KOTSV,9879
KLONK,Just not found,KLONK,9885
MGMARA,Just not found,MGMARA,9895
MGMA-R,Just not found,MGMA-R,9896
LKKA,Just not found,LKKA,9912
LAMPK,Just not found,LAMPK,9915
38920,Just not found,38920,9920
LODIS,Just not found,LODIS,9921
LIHL,Just not found,LIHL,9938
LOUL,Just not found,LOUL,9943
KYLO,Just not found,KYLO,9944
LAMDA,Just not found,LAMDA,9946
BUCU,Just not found,BUCU,9948
LAVRT,Just not found,LAVRT,9959
LEBEK,Just not found,LEBEK,9962
MOIB,Just not found,MOIB,9966
JMT1,Just not found,JMT1,9973
2158,Just not found,2158,9983
3854,Just not found,3854,9984
2774,Just not found,2774,9987
27740,Just not found,27740,9989
XFOA,Just not found,XFOA,9991
MOYZK,Just not found,MOYZK,9994
MAGRK,Just not found,MAGRK,9997
MALDBF,Just not found,MALDBF,10003
MALDB,Just not found,MALDB,10004
METKK,Just not found,METKK,10007
METTK,Just not found,METTK,10008
MHXAK,Just not found,MHXAK,10014
MATHRA,Just not found,MATHRA,10020
MAKTH,Just not found,MAKTH,10021
MLAND,Just not found,MLAND,10023
MAIK,Just not found,MAIK,10026
MARF,Just not found,MARF,10028
IATR,Just not found,IATR,10044
MESOCH,Just not found,MESOCH,10048
PLMAK,Just not found,PLMAK,10051
MAKLK,Just not found,MAKLK,10059
STALK,Just not found,STALK,10061
33260,Just not found,33260,10066
20ML,Just not found,20ML,10069
NAYR,Just not found,NAYR,10074
3855,Just not found,3855,10079
3243,Just not found,3243,10080
ANASAC,Just not found,ANASAC,10090
ESTK,Just not found,ESTK,10093
NACY,Just not found,NACY,10094
NAOYK,Just not found,NAOYK,10096
UTEX,Just not found,UTEX,10099
ETEV,Just not found,ETEV,10101
ETEBK,Just not found,ETEBK,10102
COPEFR,Just not found,COPEFR,10104
BNLBF,Just not found,BNLBF,10128
MARBEL,Just not found,MARBEL,10129
EKTE,Just not found,EKTE,10133
NEORS,Just not found,NEORS,10134
NHMAT,Just not found,NHMAT,10140
NIKA,Just not found,NIKA,10142
NIKAS,Just not found,NIKAS,10143
NINV,Just not found,NINV,10147
ETHNE,Just not found,ETHNE,10148
RFEDA,Just not found,RFEDA,10155
TRICAH,Just not found,TRICAH,10160
TSVS,Just not found,TSVS,10167
tsvs,Just not found,tsvs,10170
CES5,Just not found,CES5,10179
WGK,Just not found,WGK,10183
TLFN,Just not found,TLFN,10189
OLKAT,Just not found,OLKAT,10192
EUCON,Just not found,EUCON,10194
OMH,Just not found,OMH,10196
MPT,Just not found,MPT,10198
0KFE,Just not found,0KFE,10204
MDFX,Just not found,MDFX,10220
GPMDA,Just not found,GPMDA,10226
PNTR,Just not found,PNTR,10231
3253,Just not found,3253,10232
3255,Just not found,3255,10238
3442,Just not found,3442,10243
IDEPO,Just not found,IDEPO,10248
IDEPA,Just not found,IDEPA,10249
PLAGRA,Just not found,PLAGRA,10258
PLAG-R,Just not found,PLAG-R,10259
PETZK,Just not found,PETZK,10263
PAPO,Just not found,PAPO,10278
PAPOK,Just not found,PAPOK,10279
PAPAK,Just not found,PAPAK,10292
PHGI,Just not found,PHGI,10296
ASFOI,Just not found,ASFOI,10297
MAADEN,Just not found,MAADEN,10301
HGSL,Just not found,HGSL,10304
96040,Just not found,96040,10319
ENZA,Just not found,ENZA,10325
2074,Just not found,2074,10330
BAAVIG,Just not found,BAAVIG,10344
KGEC,Just not found,KGEC,10347
KEGC,Just not found,KEGC,10348
16057,Just not found,16057,10351
BDIN,Just not found,BDIN,10374
OFTC,Just not found,OFTC,10375
3440,Just not found,3440,10385
IBLP,Just not found,IBLP,10397
KREKA,Just not found,KREKA,10407
BEFSDB,Just not found,BEFSDB,10411
ROKKA,Just not found,ROKKA,10419
RILR,Just not found,RILR,10423
RILK,Just not found,RILK,10424
2273,Just not found,2273,10426
96610,Just not found,96610,10429
RATHK,Just not found,RATHK,10434
2271,Just not found,2271,10447
IORB,Just not found,IORB,10448
2757,Just not found,2757,10453
3086,Just not found,3086,10454
3856,Just not found,3856,10456
4243,Just not found,4243,10459
3087,Just not found,3087,10460
3088,Just not found,3088,10461
SPOR,Just not found,SPOR,10463
SPRKA,Just not found,SPRKA,10464
SPRKR,Just not found,SPRKR,10465
BARY,Just not found,BARY,10467
SGSW,Just not found,SGSW,10482
DESIN,Just not found,DESIN,10485
2691,Just not found,2691,10490
SELMK,Just not found,SELMK,10507
SATOK,Just not found,SATOK,10513
MIBTEL,Just not found,MIBTEL,10518
SRNT,Just not found,SRNT,10519
STGM,Just not found,STGM,10523
JDDL,Just not found,JDDL,10534
SSPORT,Just not found,SSPORT,10536
SPLL,Just not found,SPLL,10540
SNIL,Just not found,SNIL,10544
RSTIP,Just not found,RSTIP,10563
MAGP.G,Just not found,MAGP.G,10568
TEKDO,Just not found,TEKDO,10593
TCHND,Just not found,TCHND,10594
39350,Just not found,39350,10607
TSX1,Just not found,TSX1,10609
THESS,Just not found,THESS,10616
ALKAR,Just not found,ALKAR,10624
TITK,Just not found,TITK,10629
TITP,Just not found,TITP,10633
36900,Just not found,36900,10641
AAAK,Just not found,AAAK,10642
INSOC,Just not found,INSOC,10644
EYAPS,Just not found,EYAPS,10655
OAXE,Just not found,OAXE,10658
MEOR,Just not found,MEOR,10660
AVBW,Just not found,AVBW,10681
UFON,Just not found,UFON,10684
SE1,Just not found,SE1,10687
TFSO,Just not found,TFSO,10693
BWSAP,Just not found,BWSAP,10698
TATTF,Just not found,TATTF,10700
USYST,Just not found,USYST,10702
CHMS,Just not found,CHMS,10703
USOFT,Just not found,USOFT,10710
SUU1V,Just not found,SUU1V,10712
LKRIRA,Just not found,LKRIRA,10714
LKRI-R,Just not found,LKRI-R,10715
KIUZ,Just not found,KIUZ,10721
3858,Just not found,3858,10731
SPADV,Just not found,SPADV,10748
VBH8,Just not found,VBH8,10751
CONK,Just not found,CONK,10755
COSMV,Just not found,COSMV,10766
KOSMV,Just not found,KOSMV,10767
DKHS,Just not found,DKHS,10771
ENEFI,Just not found,ENEFI,10782
39850,Just not found,39850,10784
JAGP,Just not found,JAGP,10785
BASIK,Just not found,BASIK,10789
MMINV,Just not found,MMINV,10790
SPSP5,Just not found,SPSP5,10792
2167,Just not found,2167,10805
GLI,Just not found,GLI,10807
4244,Just not found,4244,10814
CUC,Just not found,CUC,10825
GEAPK,Just not found,GEAPK,10832
GEARK,Just not found,GEARK,10833
ATIL,Just not found,ATIL,10839
KEPB,Just not found,KEPB,10841
HUMC,Just not found,HUMC,10856
WNSP,Just not found,WNSP,10860
OINER,Just not found,OINER,10863
VASTAL,Just not found,VASTAL,10885
VC5,Just not found,VC5,10887
2272,Just not found,2272,10894
NDAR,Just not found,NDAR,10908
MLBRS,Just not found,MLBRS,10914
CRGN,Just not found,CRGN,10919
2274,Just not found,2274,10921
IDMC,Just not found,IDMC,10925
AJFM,Just not found,AJFM,10935
UGHI,Just not found,UGHI,10938
AVRE,Just not found,AVRE,10939
CORZ,Just not found,CORZ,10941
AMWJ,Just not found,AMWJ,10953
JAZEER,Just not found,JAZEER,10954
UCSP,Just not found,UCSP,10956
UCHU,Just not found,UCHU,10958
NMGK,Just not found,NMGK,10962
NBKL,Just not found,NBKL,10963
NABK,Just not found,NABK,10965
PAIC,Just not found,PAIC,10967
CBIL,Just not found,CBIL,10969
FEAL,Just not found,FEAL,10981
EXPK,Just not found,EXPK,10983
KRIN,Just not found,KRIN,10987
TPSEA,Just not found,TPSEA,10988
TPSER,Just not found,TPSER,10990
SRLH,Just not found,SRLH,10991
CRBG,Just not found,CRBG,10996
ROMS,Just not found,ROMS,11006
83470,Just not found,83470,11010
RETZ,Just not found,RETZ,11014
ZVTG,Just not found,ZVTG,11020
ZAMP,Just not found,ZAMP,11024
TMCOM,Just not found,TMCOM,11036
98120,Just not found,98120,11060
SURJ,Just not found,SURJ,11067
WDJL,Just not found,WDJL,11068
30190,Just not found,30190,11086
MOSTS,Just not found,MOSTS,11110
5MY,Just not found,5MY,11113
GZES,Just not found,GZES,11115
gzes,Just not found,gzes,11117
SPSS,Just not found,SPSS,11121
spss,Just not found,spss,11122
EGZHX,Just not found,EGZHX,11125
fenz,Just not found,fenz,11126
rotp,Just not found,rotp,11128
2225,Just not found,2225,11129
PXXSSD,Just not found,PXXSSD,11164
PXXS S,Just not found,PXXS S,11166
UMTT,Just not found,UMTT,11168
BERGEN,Just not found,BERGEN,11170
600899,Just not found,600899,11204
PHMSH,Just not found,PHMSH,11278
BLCL,Just not found,BLCL,11294
RLIA,Just not found,RLIA,11298
NTLC,Just not found,NTLC,11319
TVTN,Just not found,TVTN,11325
GWV,Just not found,GWV,11328
600786,Just not found,600786,11339
3272,Just not found,3272,11364
25320,Just not found,25320,11397
MOBD,Just not found,MOBD,11402
SPPM,Just not found,SPPM,11422
SDFL,Just not found,SDFL,11425
KABARA,Just not found,KABARA,11432
KABA-R,Just not found,KABA-R,11433
735,Just not found,735,11445
32050,Just not found,32050,11476
32940,Just not found,32940,11484
3396,Just not found,3396,11491
BPLST,Just not found,BPLST,11495
517248,Just not found,517248,11499
MWNS,Just not found,MWNS,11519
MRDC,Just not found,MRDC,11540
37410,Just not found,37410,11548
KNPL,Just not found,KNPL,11563
3428,Just not found,3428,11589
33430,Just not found,33430,11595
34750,Just not found,34750,11633
38400,Just not found,38400,11644
IBSB,Just not found,IBSB,11663
2182,Just not found,2182,11672
41940,Just not found,41940,11688
RBXD,Just not found,RBXD,11694
IBP,Just not found,IBP,11698
MNEF,Just not found,MNEF,11710
47770,Just not found,47770,11712
BSV,Just not found,BSV,11716
35290,Just not found,35290,11727
35400,Just not found,35400,11742
35510,Just not found,35510,11757
APPAPE,Just not found,APPAPE,11818
SUBX,Just not found,SUBX,11830
3602,Just not found,3602,11836
36020,Just not found,36020,11837
600752,Just not found,600752,11844
36660,Just not found,36660,11865
36850,Just not found,36850,11878
3684,Just not found,3684,11879
CLRC,Just not found,CLRC,11922
CPEH,Just not found,CPEH,11929
SEARL,Just not found,SEARL,11962
CPBI,Just not found,CPBI,11963
86670,Just not found,86670,11966
DLFU,Just not found,DLFU,11968
37010,Just not found,37010,11978
3707,Just not found,3707,11979
SNGFP,Just not found,SNGFP,12012
sngfp,Just not found,sngfp,12013
DHLBK,Just not found,DHLBK,12019
48470,Just not found,48470,12023
95910,Just not found,95910,12024
FCEV,Just not found,FCEV,12028
MGSW,Just not found,MGSW,12037
PENL,Just not found,PENL,12039
SNBL,Just not found,SNBL,12056
36220,Just not found,36220,12062
38420,Just not found,38420,12080
38680,Just not found,38680,12089
38880,Just not found,38880,12094
PELHAM,Just not found,PELHAM,12116
PELH,Just not found,PELH,12117
TSCB,Just not found,TSCB,12118
KLMA,Just not found,KLMA,12120
KELADI,Just not found,KELADI,12121
4731,Just not found,4731,12128
47310,Just not found,47310,12140
V22O,Just not found,V22O,12149
WFTV,Just not found,WFTV,12156
2318,Just not found,2318,12167
SRJI,Just not found,SRJI,12170
6227,Just not found,6227,12172
600065,Just not found,600065,12244
39530,Just not found,39530,12265
3967,Just not found,3967,12276
3977,Just not found,3977,12287
3978,Just not found,3978,12288
3979,Just not found,3979,12289
3987,Just not found,3987,12290
39870,Just not found,39870,12293
CHCM,Just not found,CHCM,12321
36890,Just not found,36890,12362
SGHP,Just not found,SGHP,12380
WKI,Just not found,WKI,12389
FBSL,Just not found,FBSL,12415
AHFL,Just not found,AHFL,12428
ATCP,Just not found,ATCP,12449
ADIC,Just not found,ADIC,12459
AICL,Just not found,AICL,12461
ADFL,Just not found,ADFL,12463
ARVND,Just not found,ARVND,12493
APNT,Just not found,APNT,12498
AHPL,Just not found,AHPL,12508
ACBL,Just not found,ACBL,12518
AHUN,Just not found,AHUN,12525
AFIB,Just not found,AFIB,12546
XL3,Just not found,XL3,12548
500270,Just not found,500270,12561
BSES,Just not found,BSES,12597
BHFP,Just not found,BHFP,12609
BJUT,Just not found,BJUT,12628
BCORP,Just not found,BCORP,12631
BLPB,Just not found,BLPB,12634
BWHL,Just not found,BWHL,12635
KPCL,Just not found,KPCL,12638
ABSCBN,Just not found,ABSCBN,12641
BJHI,Just not found,BJHI,12650
BKPJ,Just not found,BKPJ,12654
BHOT,Just not found,BHOT,12657
BYRCS,Just not found,BYRCS,12663
CTCE,Just not found,CTCE,12703
CHMX,Just not found,CHMX,12715
CTLD,Just not found,CTLD,12723
CLND,Just not found,CLND,12729
CSTRL,Just not found,CSTRL,12735
COXY,Just not found,COXY,12744
CRTM,Just not found,CRTM,12748
CEAT,Just not found,CEAT,12750
CLGT,Just not found,CLGT,12756
CTEA,Just not found,CTEA,12768
CFLB,Just not found,CFLB,12796
CINV,Just not found,CINV,12835
DCLP,Just not found,DCLP,12839
DNLP,Just not found,DNLP,12845
